INDICATOR_ID,COUNTRY_ID,YEAR,VALUE,MAGNITUDE,QUALIFIER,TYPE,METADATA,COUNTRY_NAME_EN,INDICATOR_LABEL_EN
CR.2.Q5.M,TZA,2015,60.02938079833984,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, richest quintile, male (%)"
CR.2.Q5.M.LPIA,TZA,2015,0.8897500038146973,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, richest quintile, male, adjusted location parity index (LPIA)"
CR.2.RUR,TZA,2019,14.65377998352051,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, both sexes (%)"
CR.2.RUR.F,TZA,2019,22.49263954162598,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, female (%)"
CR.2.RUR.F.WPIA,TZA,2015,0.0742399990558624,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, female, adjusted wealth parity index (WPIA)"
CR.2.RUR.GPIA,TZA,2019,1.900979995727539,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, adjusted gender parity index (GPIA)"
CR.2.RUR.M,TZA,2019,2.227139949798584,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, male (%)"
CR.2.RUR.M.WPIA,TZA,2015,0.1229600012302399,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, male, adjusted wealth parity index (WPIA)"
CR.2.RUR.Q1,TZA,2015,5.520020008087158,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, poorest quintile, both sexes (%)"
CR.2.RUR.Q1.F,TZA,2015,4.48337984085083,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, poorest quintile, female (%)"
CR.2.RUR.Q1.GPIA,TZA,2015,0.6715700030326843,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, poorest quintile, adjusted gender parity index (GPIA)"
CR.2.RUR.Q1.M,TZA,2015,6.676000118255615,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, poorest quintile, male (%)"
CR.2.RUR.Q2,TZA,2015,8.161959648132324,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, second quintile, both sexes (%)"
CR.2.RUR.Q2.F,TZA,2015,5.878039836883545,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, second quintile, female (%)"
CR.2.RUR.Q2.GPIA,TZA,2015,0.5370299816131592,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, second quintile, adjusted gender parity index (GPIA)"
CR.2.RUR.Q2.M,TZA,2015,10.94552040100098,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, second quintile, male (%)"
CR.2.RUR.Q3,TZA,2015,15.96934032440186,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, middle quintile, both sexes (%)"
CR.2.RUR.Q3.F,TZA,2015,12.4645299911499,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, middle quintile, female (%)"
CR.2.RUR.Q3.GPIA,TZA,2015,0.6186500191688538,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, middle quintile, adjusted gender parity index (GPIA)"
CR.2.RUR.Q3.M,TZA,2015,20.14801025390625,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, middle quintile, male (%)"
CR.2.RUR.Q4,TZA,2015,30.84283065795898,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, fourth quintile, both sexes (%)"
CR.2.RUR.Q4.F,TZA,2015,33.82804870605469,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, fourth quintile, female (%)"
CR.2.RUR.Q4.GPIA,TZA,2015,1.225890040397644,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, fourth quintile, adjusted gender parity index (GPIA)"
CR.2.RUR.Q4.M,TZA,2015,26.18655014038086,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, fourth quintile, male (%)"
CR.2.RUR.Q5,TZA,2015,57.21337127685547,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, richest quintile, both sexes (%)"
CR.2.RUR.Q5.F,TZA,2015,60.38722991943359,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, richest quintile, female (%)"
CR.2.RUR.Q5.GPIA,TZA,2015,1.100909948348999,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, richest quintile, adjusted gender parity index (GPIA)"
CR.2.RUR.Q5.M,TZA,2015,54.29344940185547,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, richest quintile, male (%)"
CR.2.RUR.WPIA,TZA,2015,0.0964799970388412,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, rural, adjusted wealth parity index (WPIA)"
CR.2.URB,TZA,2019,45.09410095214844,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, both sexes (%)"
CR.2.URB.F,TZA,2019,53.4039306640625,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, female (%)"
CR.2.URB.F.WPIA,TZA,2015,0.1329299956560135,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, female, adjusted wealth parity index (WPIA)"
CR.2.URB.GPIA,TZA,2019,1.366039991378784,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, adjusted gender parity index (GPIA)"
CR.2.URB.M,TZA,2019,33.8560905456543,,,Source:Data sources,Tanzania National Panel Survey (NPS) 2019-20. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, male (%)"
CR.2.URB.M.WPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, male, adjusted wealth parity index (WPIA)"
CR.2.URB.Q1,TZA,2015,17.05496978759766,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, poorest quintile, both sexes (%)"
CR.2.URB.Q1.F,TZA,2015,7.745830059051514,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, poorest quintile, female (%)"
CR.2.URB.Q1.GPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, poorest quintile, adjusted gender parity index (GPIA)"
CR.2.URB.Q1.M,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, poorest quintile, male (%)"
CR.2.URB.Q2,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, second quintile, both sexes (%)"
CR.2.URB.Q2.F,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, second quintile, female (%)"
CR.2.URB.Q2.GPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, second quintile, adjusted gender parity index (GPIA)"
CR.2.URB.Q2.M,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, second quintile, male (%)"
CR.2.URB.Q3,TZA,2015,23.87882041931152,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, middle quintile, both sexes (%)"
CR.2.URB.Q3.F,TZA,2015,16.68107032775879,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, middle quintile, female (%)"
CR.2.URB.Q3.GPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, middle quintile, adjusted gender parity index (GPIA)"
CR.2.URB.Q3.M,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, middle quintile, male (%)"
CR.2.URB.Q4,TZA,2015,29.26494026184082,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, fourth quintile, both sexes (%)"
CR.2.URB.Q4.F,TZA,2015,27.34559059143066,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, fourth quintile, female (%)"
CR.2.URB.Q4.GPIA,TZA,2015,0.8479599952697754,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, fourth quintile, adjusted gender parity index (GPIA)"
CR.2.URB.Q4.M,TZA,2015,32.24871063232422,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, fourth quintile, male (%)"
CR.2.URB.Q5,TZA,2015,59.62929153442383,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, richest quintile, both sexes (%)"
CR.2.URB.Q5.F,TZA,2015,58.2681884765625,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, richest quintile, female (%)"
CR.2.URB.Q5.GPIA,TZA,2015,0.9548799991607666,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, richest quintile, adjusted gender parity index (GPIA)"
CR.2.URB.Q5.M,TZA,2015,61.0213508605957,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, richest quintile, male (%)"
CR.2.URB.WPIA,TZA,2015,0.2860200107097626,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, urban, adjusted wealth parity index (WPIA)"
CR.2.WPIA,TZA,2015,0.1168399974703789,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, lower secondary education, adjusted wealth parity index (WPIA)"
CR.3,TZA,2020,10.59999942779541,,,Source:Data sources,https://education-estimates.org/completion/data/; extracted on 10 February 2023 (GEMR/UIS),United Republic of Tanzania,"Completion rate, upper secondary education, both sexes (%)"
CR.3.ABL,TZA,2012,8.679269790649414,,,Source:Data sources,"United Republic of Tanzania IPUMS-International 2012. The census collected data on school attendance for age 4-95 and educational attainment for age 4 and above. Users should note that measures of disability can differ between and within surveys and may not be comparable. The measure of disability in this survey is partly based on the Washington Group short set of questions. It includes Washington Group questions that are assessed on a Likert scale, as well as an additional dichotomous item for conditions such as cleft palate, spina bifida and mental illness.",United Republic of Tanzania,"Completion rate, upper secondary education, not disabled, both sexes (%)"
CR.3.ABL.F,TZA,2012,6.439070224761963,,,Source:Data sources,"United Republic of Tanzania IPUMS-International 2012. The census collected data on school attendance for age 4-95 and educational attainment for age 4 and above. Users should note that measures of disability can differ between and within surveys and may not be comparable. The measure of disability in this survey is partly based on the Washington Group short set of questions. It includes Washington Group questions that are assessed on a Likert scale, as well as an additional dichotomous item for conditions such as cleft palate, spina bifida and mental illness.",United Republic of Tanzania,"Completion rate, upper secondary education, not disabled, female (%)"
CR.3.ABL.GPIA,TZA,2012,0.5628899931907654,,,Source:Data sources,"United Republic of Tanzania IPUMS-International 2012. The census collected data on school attendance for age 4-95 and educational attainment for age 4 and above. Users should note that measures of disability can differ between and within surveys and may not be comparable. The measure of disability in this survey is partly based on the Washington Group short set of questions. It includes Washington Group questions that are assessed on a Likert scale, as well as an additional dichotomous item for conditions such as cleft palate, spina bifida and mental illness.",United Republic of Tanzania,"Completion rate, upper secondary education, not disabled, adjusted gender parity index (GPIA)"
CR.3.ABL.M,TZA,2012,11.43927001953125,,,Source:Data sources,"United Republic of Tanzania IPUMS-International 2012. The census collected data on school attendance for age 4-95 and educational attainment for age 4 and above. Users should note that measures of disability can differ between and within surveys and may not be comparable. The measure of disability in this survey is partly based on the Washington Group short set of questions. It includes Washington Group questions that are assessed on a Likert scale, as well as an additional dichotomous item for conditions such as cleft palate, spina bifida and mental illness.",United Republic of Tanzania,"Completion rate, upper secondary education, not disabled, male (%)"
CR.3.DIS,TZA,2012,4.857960224151611,,,Source:Data sources,"United Republic of Tanzania IPUMS-International 2012. The census collected data on school attendance for age 4-95 and educational attainment for age 4 and above. Users should note that measures of disability can differ between and within surveys and may not be comparable. The measure of disability in this survey is partly based on the Washington Group short set of questions. It includes Washington Group questions that are assessed on a Likert scale, as well as an additional dichotomous item for conditions such as cleft palate, spina bifida and mental illness.",United Republic of Tanzania,"Completion rate, upper secondary education, disabled, both sexes (%)"
CR.3.DIS.F,TZA,2012,3.578880071640015,,,Source:Data sources,"United Republic of Tanzania IPUMS-International 2012. The census collected data on school attendance for age 4-95 and educational attainment for age 4 and above. Users should note that measures of disability can differ between and within surveys and may not be comparable. The measure of disability in this survey is partly based on the Washington Group short set of questions. It includes Washington Group questions that are assessed on a Likert scale, as well as an additional dichotomous item for conditions such as cleft palate, spina bifida and mental illness.",United Republic of Tanzania,"Completion rate, upper secondary education, disabled, female (%)"
CR.3.DIS.GPIA,TZA,2012,0.5812299847602844,,,Source:Data sources,"United Republic of Tanzania IPUMS-International 2012. The census collected data on school attendance for age 4-95 and educational attainment for age 4 and above. Users should note that measures of disability can differ between and within surveys and may not be comparable. The measure of disability in this survey is partly based on the Washington Group short set of questions. It includes Washington Group questions that are assessed on a Likert scale, as well as an additional dichotomous item for conditions such as cleft palate, spina bifida and mental illness.",United Republic of Tanzania,"Completion rate, upper secondary education, disabled, adjusted gender parity index (GPIA)"
CR.3.DIS.M,TZA,2012,6.157400131225586,,,Source:Data sources,"United Republic of Tanzania IPUMS-International 2012. The census collected data on school attendance for age 4-95 and educational attainment for age 4 and above. Users should note that measures of disability can differ between and within surveys and may not be comparable. The measure of disability in this survey is partly based on the Washington Group short set of questions. It includes Washington Group questions that are assessed on a Likert scale, as well as an additional dichotomous item for conditions such as cleft palate, spina bifida and mental illness.",United Republic of Tanzania,"Completion rate, upper secondary education, disabled, male (%)"
CR.3.DPIA,TZA,2012,0.559719979763031,,,Source:Data sources,"United Republic of Tanzania IPUMS-International 2012. The census collected data on school attendance for age 4-95 and educational attainment for age 4 and above. Users should note that measures of disability can differ between and within surveys and may not be comparable. The measure of disability in this survey is partly based on the Washington Group short set of questions. It includes Washington Group questions that are assessed on a Likert scale, as well as an additional dichotomous item for conditions such as cleft palate, spina bifida and mental illness.",United Republic of Tanzania,"Completion rate, upper secondary education, adjusted disability parity index (DPIA)"
CR.3.F,TZA,2020,11.59999942779541,,,Source:Data sources,https://education-estimates.org/completion/data/; extracted on 10 February 2023 (GEMR/UIS),United Republic of Tanzania,"Completion rate, upper secondary education, female (%)"
CR.3.F.DPIA,TZA,2012,0.5558099746704102,,,Source:Data sources,"United Republic of Tanzania IPUMS-International 2012. The census collected data on school attendance for age 4-95 and educational attainment for age 4 and above. Users should note that measures of disability can differ between and within surveys and may not be comparable. The measure of disability in this survey is partly based on the Washington Group short set of questions. It includes Washington Group questions that are assessed on a Likert scale, as well as an additional dichotomous item for conditions such as cleft palate, spina bifida and mental illness.",United Republic of Tanzania,"Completion rate, upper secondary education, female, adjusted disability parity index (DPIA)"
CR.3.F.LPIA,TZA,2018,0.1319600045681,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, female, adjusted location parity index (LPIA)"
CR.3.F.WPIA,TZA,2015,0.0,NIL,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, female, adjusted wealth parity index (WPIA)"
CR.3.GPIA,TZA,2020,0.9279999732971193,,,Source:Data sources,https://education-estimates.org/completion/data/; extracted on 10 February 2023 (GEMR/UIS),United Republic of Tanzania,"Completion rate, upper secondary education, adjusted gender parity index (GPIA)"
CR.3.LPIA,TZA,2018,0.1116200014948845,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, adjusted location parity index (LPIA)"
CR.3.M,TZA,2020,12.5,,,Source:Data sources,https://education-estimates.org/completion/data/; extracted on 10 February 2023 (GEMR/UIS),United Republic of Tanzania,"Completion rate, upper secondary education, male (%)"
CR.3.M.DPIA,TZA,2012,0.5382699966430664,,,Source:Data sources,"United Republic of Tanzania IPUMS-International 2012. The census collected data on school attendance for age 4-95 and educational attainment for age 4 and above. Users should note that measures of disability can differ between and within surveys and may not be comparable. The measure of disability in this survey is partly based on the Washington Group short set of questions. It includes Washington Group questions that are assessed on a Likert scale, as well as an additional dichotomous item for conditions such as cleft palate, spina bifida and mental illness.",United Republic of Tanzania,"Completion rate, upper secondary education, male, adjusted disability parity index (DPIA)"
CR.3.M.LPIA,TZA,2018,0.0968300029635429,,,Source:Data sources,Tanzania Household Budget Survey 2017-18. The survey collected data on school attendance and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, male, adjusted location parity index (LPIA)"
CR.3.M.WPIA,TZA,2015,0.0164299998432398,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, male, adjusted wealth parity index (WPIA)"
CR.3.Q1,TZA,2015,0.1809100061655045,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, poorest quintile, both sexes (%)"
CR.3.Q1.F,TZA,2015,0.0,NIL,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, poorest quintile, female (%)"
CR.3.Q1.F.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, poorest quintile, female, adjusted location parity index (LPIA)"
CR.3.Q1.GPIA,TZA,2015,0.0,NIL,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, poorest quintile, adjusted gender parity index (GPIA)"
CR.3.Q1.LPIA,TZA,2015,2.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, poorest quintile, adjusted location parity index (LPIA)"
CR.3.Q1.M,TZA,2015,0.3953199982643127,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, poorest quintile, male (%)"
CR.3.Q1.M.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, poorest quintile, male, adjusted location parity index (LPIA)"
CR.3.Q2,TZA,2015,0.6838200092315674,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, second quintile, both sexes (%)"
CR.3.Q2.F,TZA,2015,0.0,NIL,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, second quintile, female (%)"
CR.3.Q2.F.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, second quintile, female, adjusted location parity index (LPIA)"
CR.3.Q2.GPIA,TZA,2015,0.0,NIL,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, second quintile, adjusted gender parity index (GPIA)"
CR.3.Q2.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, second quintile, adjusted location parity index (LPIA)"
CR.3.Q2.M,TZA,2015,1.384289979934692,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, second quintile, male (%)"
CR.3.Q2.M.LPIA,TZA,2015,0.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, second quintile, male, adjusted location parity index (LPIA)"
CR.3.Q3,TZA,2015,1.55334997177124,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, middle quintile, both sexes (%)"
CR.3.Q3.F,TZA,2015,1.565410017967224,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, middle quintile, female (%)"
CR.3.Q3.F.LPIA,TZA,2015,2.0,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, middle quintile, female, adjusted location parity index (LPIA)"
CR.3.Q3.GPIA,TZA,2015,1.016819953918457,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, middle quintile, adjusted gender parity index (GPIA)"
CR.3.Q3.LPIA,TZA,2015,0.4110400080680847,,,Source:Data sources,United Republic of Tanzania DHS 2015-16. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above.,United Republic of Tanzania,"Completion rate, upper secondary education, middle quintile, adjusted location parity index (LPIA)"
